2114,1455,Jame Jewels,150,4
2115,6607,Dan Green,136,10
2116,3101,Christine Martin,283,9
2117,1730,Tiffany Warner,115,4
2118,776,Jina Whorton,229,2
2119,1394,Ana Leser,289,5
2120,4667,Pearle Barco,113,6
2121,8786,Janet Bulloch,230,2
2122,243,Maria Plumber,172,7
2123,2877,Rickey Temple,162,1
2124,6878,Evelyn Pisano,123,2
2125,9558,Daisy Laughlin,166,9
2126,3668,David Peterson,265,6
2127,5184,Sasha Tovar,224,7
2128,7063,Rosio Hamilton,220,3
2129,5602,Sara Phillips,204,5
2130,6485,Robert Wertheim,186,1
2131,6213,Anthony Summers,130,10
2132,6231,Sharon Miller,136,10
2133,3080,Alfred Rogers,127,10
2134,4052,Tina Hendrix,287,3
2135,2341,Marie Brown,287,3
2136,8573,Faith Alvarado,243,6
2137,9346,William Silliman,264,8
2138,7524,Paul Johnson,214,6
2139,2125,George Crawford,205,6
2140,7360,William Batchelor,205,6
2141,2669,Gabriel Strange,103,3
2142,10007,Robert Boston,127,10
2143,1347,Pauline Miller,295,2
2144,1884,Vernon Kolmer,233,1
2145,1681,Whitney Post,180,2
2146,499,Jessica Miyao,232,10
2147,2877,Yvette Gray,162,5
2148,4696,Christy Steele,251,7
2149,7213,Eugene Rutledge,143,7
2150,2842,Ruth Johnson,255,6
2151,925,James Sarver,116,3
2152,1924,Shiela Terry,113,5
2153,5079,Ashley Whitrock,103,1
2154,352,Kelli Gibson,250,1
2155,4080,Charlotte Wallace,210,8
2156,2913,Mildred Reinhardt,189,5
2157,5674,Yi Sunderland,293,7
2158,3446,Sandra Blount,107,10
2159,5358,Richard Shelton,232,6
2160,7657,Sophie Moore,274,8
2161,7938,Jerry Gebhard,126,7
2162,7400,Cecil Bourgoin,170,2
2163,5732,Benjamin Puleo,234,10
2164,7063,Thelma Thompson,220,8
2165,8954,Ruby Ruiz,177,6
2166,6774,Naomi Zelkind,200,1
2167,4551,Zachary Marak,134,2
2168,8326,Ana Green,170,10
2169,8613,Elizabeth Escareno,102,8
2170,10039,Priscilla Cruise,150,4
2171,6355,John Hebert,109,10
2172,3011,Charles Steel,286,9
2173,9964,Leroy Jerkins,162,4
2174,1481,Christopher Jenkins,291,1
2175,7300,Michelle Liss,298,10
2176,7611,Ron Jordan,114,4
2177,8359,James Pigg,286,1
2178,8362,Eddy Breaud,223,8
2179,8314,Andrew Matherne,171,10
2180,5344,Michael Hill,293,8
2181,8149,Margaret Davis,116,4
2182,1122,Robin Penson,119,10
2183,1412,Domingo Gardner,243,10
2184,9829,Maria Martinez,159,5
2185,8586,Dean Kocher,112,9
2186,8747,Cathy Markland,113,7
2187,3492,Gladys Gordon,242,9
2188,8404,Steven Vermillion,221,9
2189,3498,Gerald Andrews,155,3
2190,6784,William Rios,184,5
2191,5460,Lauren King,230,6
2192,4189,Joseph Singer,114,3
2193,9346,Lorraine Hor,210,8
2194,887,Marvin Mavins,112,3
2195,6335,Noel Storie,270,8
2196,10066,Valerie Stoops,117,1
2197,7719,Brian Velasquez,201,4
2198,5972,Nicholas Sites,283,8
2199,7335,Eddie Sloan,221,3
2200,7875,Audrey Steward,274,6
2201,4367,Michele Sanchez,228,1
2202,1435,Frances Reese,123,1
2203,8158,William Riffe,138,4
2204,2763,Kimberly Jones,289,10
2205,4898,Van Joecks,238,2
2206,6680,Gary Lane,140,7
2207,2744,Michelle Petela,104,10
2208,636,Cassandra Siggers,254,2
2209,675,James Sands,208,4
2210,9033,Robert Sammons,150,1
2211,6143,Kyle Bolan,182,7
2212,2132,Denise Uhm,104,2
2213,5920,Audie Fritz,148,9
2214,9101,James Gratz,148,2
2215,8544,Melvin Hagler,295,6
2216,4482,Martha Stidham,125,9
2217,2015,Barry Perez,124,4
2218,497,Tyler Mullen,155,7
2219,4235,John Simmions,119,6
2220,4052,Angela Dewing,227,3
2221,2567,Leo Case,178,2
2222,9119,Danielle Maasch,280,4
2223,9275,Cheryl Eichenberger,192,8
2224,4197,Milton Debose,291,5
2225,6454,Lorna Michaud,278,2
2226,9247,Dave Allmon,122,8
2227,6691,John Carranza,184,6
2228,6474,James Talaga,124,7
2229,6667,Jeannette Holder,175,4
2230,217,Betty Gray,160,7
2231,1471,Vincent Smith,149,7
2232,7569,David Verduzco,180,1
2233,8235,Karen Hopkins,212,4
2234,8829,Lena Boone,163,9
2235,2180,Donald Brito,139,8
2236,8240,Matthew Paquet,208,4
2237,6275,Karen Galdames,137,1
2238,1245,Donald James,269,2
2239,5287,Eric Ackerman,207,10
2240,3527,William Newman,209,7
2241,4189,Mark Wyatt,114,5
2242,8032,Jonathan Hefner,115,3
2243,7921,Daryl Gilbert,245,6
2244,130,Margo Greer,266,7
2245,5306,Tammy Blea,124,6
2246,3758,Roscoe Griggs,255,7
2247,9828,Javier Guedjian,172,3
2248,9996,Fred Morris,182,6
2249,6350,Alyssa Mcneill,257,10
2250,5166,Chrissy Mckinnon,138,2
2251,1976,Ronald Gibbs,253,9
2252,529,Lashanda Mccracken,207,10
2253,6667,Donald Smith,175,3
2254,6263,Rufus Messner,140,9
2255,7528,Chang Butler,187,4
2256,9353,Phyllis Kendall,112,7
2257,7528,Ryan Phillips,187,2
2258,2524,Robert Johnson,231,9
2259,1208,Norma Gibson,140,10
2260,3103,Kevin Ball,243,10
2261,7141,Deborah Hayes,204,7
2262,8107,Amber Griffin,239,6
2263,1442,Shirley Smith,109,6
2264,855,Roy Abraham,125,6
2265,6148,Jack Hoff,287,1
2266,3676,Nancy Gulbrandsen,241,4
2267,7137,Charlotte Norris,253,1
2268,6904,Anne Stewart,134,10
2269,243,Jane Zollars,172,9
2270,5202,James Nichols,111,7
2271,9415,Donald White,201,4
2272,2780,Kimberly Burkley,138,3
2273,5284,Kristine Mcanulty,172,1
2274,6502,Twyla Alvarez,272,10
2275,3052,David Muir,293,9
2276,1634,Jerry Mackey,110,2
2277,3764,Maryln Selmer,230,6
2278,4482,Jeffrey Boyce,276,8
2279,8768,Julie Caverly,138,1
2280,6267,Kimberly Negron,173,2
2281,6539,Frankie Grose,211,2
2282,8768,Alvin Walker,138,4
2283,419,Paul Davidson,161,10
2284,4836,Colleen Townsley,111,5
2285,8921,Lauren Russell,217,6
2286,3724,Michael Wise,243,9
2287,7903,Kimberly Gallagher,119,1
2288,9671,Stanley Rice,118,9
2289,2074,Alice Blanks,280,7
2290,1332,Pablo Salazar,203,3
2291,5125,Gena Carson,213,10
2292,6796,Florence Kulick,230,1
2293,6591,Leslie Scott,266,5
2294,10000,Thomas Whitley,189,1
2295,6241,Gerald Metts,122,9
2296,8195,Janice Cody,130,7
2297,384,John Eddy,197,1
2298,3441,Barbara Turner,243,9
2299,5801,Jerry Garcia,261,2
2300,9491,Mildred Ramirez,209,6
2301,5313,Spencer Davidson,167,7
2302,7027,David Peete,186,6
2303,9895,Melissa Stiles,191,3
2304,182,Keith Hollenbeck,193,9
2305,5273,Michael Smith,158,2
2306,665,Kecia Llewellyn,199,1
2307,7093,Carrie Miller,250,8
2308,2636,Robert Rush,107,10
2309,4068,Melissa Gordy,155,8
2310,2748,Antonio Briggs,121,9
2311,505,Adam Schultz,233,7
2312,8107,John Miranda,239,6
2313,5209,Kimberly Rainey,178,3
2314,7906,Terry Karalis,150,2
2315,3229,Mark Baptiste,276,1
2316,4576,Eric Espinoza,241,3
2317,3361,Janna Dekle,207,10
2318,2210,Fay Lingo,167,3
2319,2676,Bret Rooney,190,10
2320,367,Kathleen Alvarado,242,8
2321,3008,Megan Polanco,239,8
2322,3060,Nathaniel Price,112,2
2323,8874,Rogelio Thomas,251,10
2324,7830,Ernest Townes,170,6
2325,3783,Liane Blackwell,286,8
2326,1670,Jose Gresham,187,9
2327,6691,Glenn Miller,184,8
2328,1782,William Biggs,118,9
2329,5018,Anita Adamski,187,5
2330,8200,Lindsey Marsden,203,4
2331,4258,April Metcalf,265,8
2332,571,Ramon Santistevan,277,9
2333,7297,Paul Colon,249,2
2334,6980,Gary Bjorseth,148,8
2335,8007,Mark Cornell,284,9
2336,2872,Gary Lancon,160,9
2337,8684,Brenda Lopez,121,5
2338,367,Marcus Bradford,242,5
2339,7672,Rebecca Cameron,111,4
2340,8636,Katherine Briggs,141,7
2341,3739,Tony Hendricks,275,7
2342,3790,Gary Carlisle,223,7
2343,571,Connie Mayer,277,6
2344,4250,Stephanie Martin,191,10
2345,7528,Albert White,187,10
2346,1192,Jean Christianson,205,6
2347,10091,Kurt Scott,236,10
2348,9570,Dorothy Doherty,164,7
2349,1397,Ann Wormley,114,10
2350,4954,Warren Decarlo,219,9
2351,9533,Susan Benedetto,129,6
2352,4197,Jeannette Pearson,291,2
2353,9829,Linda Sherman,159,10
2354,5295,Madie Isbell,259,5
2355,5914,Marie Kelly,241,5
2356,8625,Jane Roberts,133,4
2357,6007,Yvonne Dill,206,1
2358,9780,Matthew Blackmon,216,4
2359,3043,Jenna Goodrum,144,7
2360,7860,Myrtie Nelson,293,7
2361,430,Nikki Marshall,244,4
2362,3922,Juan Rumore,287,1
2363,5612,Guy Farrington,137,9
2364,8569,Lenita Encino,249,8
2365,9023,Patrick Donahue,240,1
2366,6350,Lisa Johnson,257,1
2367,6871,Paul Tucker,107,8
2368,7735,Robert Pettus,260,6
2369,3758,John Wilson,255,3
2370,9217,George Sims,252,8
2371,8167,William Zorns,237,4
2372,1998,Kelly Albarado,116,2
2373,9322,Robert Nelson,187,1
2374,385,John Wright,103,8
2375,271,Yvonne Kazin,277,9
2376,2750,Bert Gray,184,3
2377,2636,Rhonda Dugar,107,3
2378,8611,Burt Gallagher,163,6
2379,7719,Mark Gurley,201,4
2380,9159,Karl Tanimoto,195,7
2381,149,Maria Richards,233,7
2382,6383,Theresa Nerbonne,230,7
2383,7902,Helen Martin,190,7
2384,1656,Blythe Harper,205,8
2385,3181,Susie Palmer,187,2
2386,9331,Sam Colburn,237,7
2387,2344,Filomena Howorth,193,10
2388,7451,Thomas Smith,250,8
2389,8709,Sheri Sibbett,118,8
2390,1677,Julia Larve,219,5
2391,8092,Barry Jones,296,9
2392,3800,Winter Fain,131,9
2393,2452,Casey Phillips,137,1
2394,8821,Alison Allen,139,8
2395,4964,Mary Ebert,292,4
2396,308,Samantha Noble,152,9
2397,3435,Claire Kepner,186,1
2398,7348,Jason Weeks,165,6
2399,4543,Ruth Vulich,245,10
2400,7682,Dustin Reynolds,177,2
2401,1692,Harry Pitts,113,2
2402,1387,Loretta Lopez,150,8
2403,4250,Mildred Leone,191,2
2404,926,Scott Holbrook,102,9
2405,2002,James Pope,249,2
2406,5864,Ernest Wright,161,8
2407,5635,Jason Stokes,242,3
2408,2756,Bradley Austin,246,10
2409,3418,Angel Otten,267,2
2410,9959,Claribel Speights,215,1
2411,8187,Tony Wilkinson,274,10
2412,8849,Justin Outlaw,164,2
2413,6876,Janet Edwards,255,7
2414,2757,Robert Mccreary,202,2
2415,5040,Richard Pyle,262,2
2416,2599,Edna Erickson,179,1
2417,4822,Irene Avery,169,8
2418,7888,Nettie Meyer,268,3
2419,5273,Carlos Cichy,158,1
2420,2638,Rita Williams,185,5
2421,7764,Kristin Friley,226,7
2422,1823,Suzanne Schmidt,168,10
2423,3101,Olive Boggs,138,3
2424,469,John Marshall,252,3
2425,7867,Donald Sumner,140,4
2426,6617,Angela Frizzle,266,1
2427,3736,Robert Sasser,236,1
2428,100,Christopher Schinke,190,8
2429,2749,Vicente Rodriguez,171,6
2430,3800,Denise Smith,131,8
2431,6477,Charles Wallis,240,10
2432,4954,Donna Vant,193,1
2433,3507,Marion Jackson,144,6
2434,3278,Debra Winston,139,10
2435,2756,Tessa White,246,8
2436,7087,Michael Elrod,152,3
2437,226,Michelle Watts,278,8
2438,4520,Erica Claiborne,178,5
2439,8936,Sandra Stoddard,102,5
2440,9239,Zack Murray,192,10
2441,7110,Annie Day,177,3
2442,7429,Stephen Perkins,270,7
2443,7255,Rose Dargis,121,2
2444,5781,Rosemary Gifford,273,1
2445,9581,James Delisio,267,3
2446,9013,Peggy Ashburn,129,4
2447,5359,Charles Wheeler,133,2
2448,3925,Gregory Curnow,109,8
2449,6658,Donald Donald,105,10
2450,8957,Juanita Reed,129,8
2451,255,Christy Harrod,276,10
2452,5074,Susan Cosby,126,8
2453,9552,Bill Greenwood,102,4
2454,8359,Katie Brubaker,286,10
2455,1074,Ryan Buster,173,5
2456,8780,Cleo Cheatwood,287,6
2457,6742,Marcus Mikels,275,1
2458,5538,Stephen Arrowood,139,9
2459,2462,Sheron Rainforth,116,7
2460,7508,Susan Riley,255,7
2461,9588,Louise Sack,143,2
2462,2103,Timothy Wier,101,10
2463,9577,Angela Gaskins,101,3
2464,6701,Tiffani Stackhouse,194,6
2465,3484,Theresa Kelso,272,5
2466,1335,Carolyn Zukowski,116,6
2467,6404,Roberto Buck,193,5
2468,6213,Mario Coffey,130,7
2469,6494,Amy Novotny,168,7
2470,3492,Daniel Rynn,242,3
2471,4954,Daniel Boggioni,219,9
2472,6260,Georgeanna Flores,284,8
2473,10030,Katherine Hutchinson,132,1
2474,9627,Julia Wheeler,151,2
2475,3361,Mark Conner,207,8
2476,3113,Katherine Cal,201,1
2477,4221,Elizabeth Clark,165,5
2478,9224,Blanche Chauvin,264,7
2479,9649,Rodney Patterson,254,5
2480,5639,Carlos Norville,254,9
2481,5975,Melvin Russell,271,10
2482,6499,Steven Palmer,210,10
2483,10070,William Xiong,241,10
2484,5086,Janeen Pope,250,9
2485,457,Judy Palmer,202,7
2486,8440,Larry Wilkerson,171,7
2487,8899,Isidro Mcquinn,118,7
2488,4834,Robert Klyce,299,1
2489,266,Betty Fowler,292,7
2490,6541,William Dyer,282,10
2491,6542,Jimmy Berland,207,7
2492,4281,Genevieve Dickey,123,7
2493,6591,Anne Jackson,266,2
2494,9180,Charles Thornton,275,1
2495,5598,Edward Hamlett,248,1
2496,294,Aaron Mullins,156,3
2497,1717,Martha Lamm,274,5
2498,7827,Shawn Goetz,179,2
2499,7665,Jared Grossman,170,9
2500,8191,Leroy Pierce,238,7
2501,469,Randy Lambert,252,8
2502,6211,Joe Gardner,214,4
2503,7329,Nicholas Root,191,1
2504,6143,Steven Davis,182,8
2505,564,Diane Newman,163,7
2506,2978,Michele Roessler,225,9
2507,2441,Wendell Riney,194,9
2508,3099,Joshua Hinojos,175,6
2509,9506,Connie Aleman,144,10
2510,4477,Erin Thomas,162,4
2511,2841,Letha Bryant,115,5
2512,5621,Scott Webb,148,8
2513,4651,Karima Brown,297,2
2514,9322,Stacy Gilreath,114,2
2515,8128,Shirley Harris,117,4
2516,8276,Debra Elgin,167,2
2517,9671,Michelle Johnson,118,7
2518,10077,Edward Vidal,240,8
2519,2680,Gene Ruffin,259,9
2520,1998,Annie Trantham,116,8
2521,8589,Paul Brill,245,1
2522,8762,Richard Maddox,105,10
2523,133,Richard Hall,204,8
2524,1656,Jane Stills,205,8
2525,9534,Mark Becker,153,7
2526,2528,Elizabeth Pantoja,113,9
2527,3159,Pauline Roth,298,4
2528,2841,Charles Mcdonald,115,7
2529,2972,Jaime Pelzer,120,10
2530,5855,Samatha Stemmer,201,6
2531,4561,Barry Mclavrin,118,8
2532,3540,William Harrison,236,8
2533,2507,Alexia Peel,219,4
2534,3792,Elizabeth Colon,102,3
2535,1042,Clemmie Fields,163,6
2536,2227,Susan Pfaff,167,4
2537,8314,Ron Anderson,171,6
2538,3101,Donna Reese,283,8
2539,5415,Willie Nicholas,153,3
2540,3483,Kenneth David,272,7
2541,8475,Samuel Lee,180,2
2542,2664,Donna Shoup,243,5
2543,1208,John Davis,140,10
2544,3773,Charles Pratt,269,8
2545,7659,Steven Anderson,286,6
2546,7348,James Walker,165,5
2547,5306,Leola Scott,182,5
2548,7429,Linda Blanco,270,10
2549,1208,Michael Allen,140,10
2550,4814,Luciano Taylor,193,6
2551,5864,Gladys Blind,161,9
2552,8511,Sherrie Sollie,185,3
2553,2528,Sandra Fleming,298,5
2554,6685,Emilio Buckley,107,7
2555,9013,James Smith,204,4
2556,2098,Anne Stone,223,3
2557,8703,Wanda Kerr,150,3
2558,3940,Sally Cornell,188,7
2559,1173,Ester Knudsen,159,1
2560,9827,Rodney Douglas,170,5
2561,6466,Claire Gonzales,198,2
2562,2578,William Korth,136,5
2563,2896,Jason Riggle,124,3
2564,4926,Peggy Hedgpeth,179,1
2565,6838,Pete Bullard,281,9
2566,9275,Jerry Muniz,192,3
2567,4165,Katherine Cunningham,245,10
2568,4556,Naomi Smith,199,7
2569,3638,Tiffany Redmann,188,9
2570,344,Constance Dana,179,1
2571,7524,Sheldon Segura,214,6
2572,8208,Heather Teems,117,3
2573,4318,Tara Schreffler,128,8
2574,642,Geraldine Amoroso,125,4
2575,9588,Kenneth Klingel,143,9
2576,1805,Gina Bonds,295,3
2577,5436,Salvador Miller,176,8
2578,895,Lyle Ruiz,149,9
2579,3997,Ginger Martinez,252,5
2580,9651,Addie Washington,236,7
2581,9959,Michael Wedemeyer,215,6
2582,8105,Norma Rodriguez,234,10
2583,2750,Theresa England,184,7
2584,8391,Raguel Gish,130,7
2585,564,Herschel Sikes,163,9
2586,4454,Rupert Dragich,161,7
2587,6544,Veronica Dixon,110,4
2588,3586,Scott Cobb,234,4
2589,4454,Rochelle Gale,161,6
2590,3979,Lillian David,209,3
2591,2738,Michael Hand,184,8
2592,3656,Rebecca Jackson,207,4
2593,9587,Peter Shaw,103,4
2594,5436,Alex Forbus,176,2
2595,9110,Jason Peterson,222,2
2596,9471,Willie Snyder,141,3
2597,7838,Christopher Phillips,296,2
2598,9890,Jamee Toliver,111,7
2599,3447,John Layton,266,8
2600,7406,Julia Todd,123,1
2601,8066,Richard Grimaldi,214,5
2602,5786,Daisy Kight,193,7
2603,6016,Luis Rice,106,1
2604,146,Peggy Wilson,209,4
2605,5572,Howard Rode,214,8
2606,8971,Michael Mctiernan,253,4
2607,1235,Anne Postal,107,3
2608,1853,William Osborn,255,1
2609,8053,James Russell,193,1
2610,8807,Lorna Connor,172,6
2611,4005,Donald Lewis,215,7
2612,6261,Janice Mcleland,228,1
2613,2981,Walter Mccan,240,10
2614,5608,Sean Bacon,184,9
2615,1627,Inez Cummings,205,3
2616,7027,Marcella Payne,186,1
2617,2204,Julio Lianes,290,3
2618,4336,Brenda Gischer,258,6
2619,7017,Paul Norris,295,5
2620,3790,Nicole Wadusky,223,7
2621,8834,Gerald Jenkins,129,8
2622,3963,Helen Schmitz,145,2
2623,1847,Julia Gaydosh,246,6
2624,8349,Helen Flynn,149,4
2625,6365,Donald Levy,228,10
2626,3397,Robert Mccloud,219,8
2627,2097,Shirley Holloway,115,3
2628,513,Paul Mccoy,142,2
2629,3245,Philip Moore,298,2
2630,3157,Judith Campoy,271,4
2631,6866,Rebecca Ferguson,138,5
2632,3552,Graciela Schleich,256,8
2633,5209,Donald Hatch,178,4
2634,9552,Antonette Carnell,260,1
2635,6420,Leanne Duquette,157,6
2636,7700,Bobby Wren,108,5
2637,9657,Elizabeth Brandenburg,174,8
2638,4912,William Dubose,185,8
2639,9128,Sarah Hysell,188,7
2640,7790,Bonnie Gorn,167,1
2641,4801,Nancy Frost,199,7
2642,498,Allan Traina,135,10
2643,9291,Joseph Blaize,197,4
2644,3973,Paul Glover,267,2
2645,4851,Richard Moulton,264,3
2646,9022,Robert Radcliff,267,2
2647,645,Robert Patino,205,9
2648,8007,Steve Eastham,284,3
2649,2545,Darrin Errington,298,6
2650,7641,Don Chalepah,187,4
2651,4796,Monica Perez,253,2
2652,1122,Richard Apolo,119,3
2653,3181,Kurt Erickson,187,6
2654,7597,Sidney Orona,276,1
2655,4556,Robert England,170,5
2656,925,Michael Okelley,104,4
2657,7213,Bruce Thornton,218,4
2658,1481,Caleb Self,291,7
2659,398,John Loaiza,196,10
2660,4217,Wendell Choi,232,1
2661,9581,Gabrielle Para,267,5
2662,9353,Alice Phillips,112,6
2663,3229,Jennifer Schammel,276,4
2664,419,Kristen Silva,161,5
2665,2685,Fred Richardson,269,2
2666,4516,Joyce Jacobs,214,9
2667,4887,Heather Stammer,268,6
2668,6738,Jodi Smith,120,2
2669,4775,Yvette Gronlund,181,10
2670,7672,Marta Ybarra,111,6
2671,7195,Steven Curtin,267,10
2672,2676,Tracy Reaves,190,7
2673,5746,Richelle Crabb,288,9
2674,5059,Pamela Blair,298,10
2675,7213,Mary Bacon,284,6
2676,8145,Scott Webb,250,3
2677,6906,Martha Morgan,149,4
2678,4251,Robin Calaf,239,10
2679,9873,Elaine Roman,259,10
2680,1316,Rochelle Murphy,196,5
2681,3734,Sharon Hasting,113,10
2682,2513,Robert Hanes,180,4
2683,4356,Robert Alexander,282,6
2684,3773,Tyrone Ostler,269,10
2685,8496,Michael Brandi,170,8
2686,3973,Aaron Perez,267,4
2687,5122,Christie Bonner,237,5
2688,4329,Josephine Ulberg,203,7
2689,9952,Maria Whitten,103,1
2690,7172,Vesta Trevino,125,2
2691,8020,Jean Aranda,148,6
2692,6906,Harry Lavelle,168,1
2693,1293,Grace Cissell,191,4
2694,460,Victoria Dwyer,230,7
2695,4345,Karla Lacoste,212,10
2696,4398,Henry Hall,270,1
2697,2452,Theresa Gee,243,4
2698,8784,George Busi,299,5
2699,6384,Samantha Herring,219,5
2700,9199,Nicholas Benoit,280,5
2701,7902,Jamie Sabin,190,8
2702,1576,Debra Foster,299,4
2703,2486,Doris Rodriquez,251,7
2704,2578,Kenneth Negron,136,7
2705,7291,Rebekah Brown,106,8
2706,3600,Vicente Blanton,296,1
2707,8818,Marlon Howard,221,4
2708,4931,Jennifer Paz,181,5
2709,2638,Reyes Solomon,185,9
2710,10075,Charles Torres,282,4
2711,8276,Ruben Ledoux,142,5
2712,4651,Ruby Rodriguez,297,10
2713,9346,Rosie Mathis,264,7
2714,2041,Kathy Allen,158,3
2715,4548,Justin Carney,236,2
2716,4165,Jennifer Rens,245,9
2717,2040,Michael Segal,286,2
2718,6329,Jennifer Coles,182,5
2719,6217,Martha Carranza,117,9
2720,1681,Ashley Grant,180,3
2721,6263,Kimberly Spears,140,7
2722,2258,Todd Foley,262,4
2723,5601,Stephen Bobb,155,3
2724,5779,Dorothy Lanclos,155,10
2725,8940,Kenneth Guedry,218,3
2726,7021,Scott Friddle,217,1
2727,1868,Erin Thompson,268,3
2728,8659,Jewel Meyer,106,7
2729,7329,Shirley Johnson,191,5
2730,245,Mildred Baughman,228,2
2731,4952,Ruby Passmore,149,3
2732,2235,Rachel Williams,211,3
2733,4238,Rogelio Guffey,243,10
2734,1805,Barbara Robinson,101,9
2735,9996,Juanita Gallagher,104,9
2736,959,Robert Caldwell,141,10
2737,2293,Alma Serra,211,8
2738,6204,Jeffrey Cropley,262,7
2739,4329,Millie Robley,261,9
2740,6447,Hannah Martin,225,6
2741,5972,Lisa Wilder,283,6
2742,9464,Carrie Collins,299,4
2743,6197,Rita Scott,267,10
2744,9276,Tina Mccullough,146,10
2745,9431,Myrtle Coronado,274,4
2746,4087,Travis Lopez,121,5
2747,7906,Guadalupe Harris,150,3
2748,1551,Kimberlee Stanley,170,8
2749,133,Zachary Nev,266,2
2750,3221,Michelle Yates,107,5
2751,1961,Barbara Yost,214,6
2752,9784,Ethel Patterson,265,3
2753,2900,Thomas Manzano,176,10
2754,5337,Veronica Jones,104,2
2755,8092,Latosha Silago,167,6
2756,5219,Charles Brooks,163,9
2757,2676,Peter Vecker,190,3
2758,497,Pamela Blanton,155,8
2759,9801,Amy Mcglaughlin,243,2
2760,2758,David Harris,104,1
2761,4508,Joe John,149,7
2762,558,Martha Allen,208,5
2763,7437,Esther Dodd,181,1
2764,7322,Cynthia Porat,146,1
2765,6737,Kenneth Johnson,300,10
2766,4662,James Price,216,10
2767,6658,James Dean,105,1
2768,9901,Hoyt Smith,123,8
2769,7224,Eva Whittenbeck,190,6
2770,5847,Ruth Head,202,7
2771,3792,Stella Pate,102,3
2772,8807,Delores Magallanes,233,9
2773,6422,Matthew Fails,143,2
2774,2744,Elba Shelby,104,3
2775,3874,Violet Ferrari,271,6
2776,3384,Elmer Apodaca,175,9
2777,8133,Florence Mcnew,124,3
2778,3904,Christopher Brown,104,7
2779,9589,Kimberly Casares,119,8
2780,1805,Rico Cotten,101,2
2781,6213,Katherine Gardner,130,6
2782,4251,Larry Chu,239,3
2783,7423,Laura Pray,157,9
2784,2000,David Elford,254,1
2785,9184,Kathleen Melcher,241,9
2786,3960,Billye Palermo,211,2
2787,398,Stephanie Navarro,184,9
2788,8259,Gerald Ford,272,4
2789,3075,Celeste Boyd,163,8
2790,1318,Martha Robinson,274,9
2791,8034,Billy Jean,198,9
2792,6920,Lawrence Brooks,132,8
2793,1249,Sandra Stoker,174,9
2794,5588,Gregory Fields,264,5
2795,8367,Beverly Rodriguez,152,1
2796,2323,Earnest Rome,262,2
2797,5616,Martin Wharton,201,5
2798,9249,Matthew Zamora,289,4
2799,2900,Micheal Jones,176,1
2800,2433,Jennifer Gaunt,220,7
2801,8887,Clayton Vojna,261,2
2802,724,Eryn Hartnett,300,8
2803,10053,Ronald Kertzman,231,6
2804,2546,Thomas Orr,299,10
2805,511,Stephanie Hull,236,3
2806,3444,Allyson Snow,114,9
2807,3971,Kathy Honig,238,3
2808,2460,Deanna Rice,231,1
2809,2102,Sandra Craig,126,3
2810,3113,Clarence Maglori,117,5
2811,1473,Angela Mines,300,6
2812,1594,John Holbrook,190,8
2813,9023,Cynthia Kelly,240,9
2814,6263,Ryan Joseph,140,4
2815,761,Lisa Blizzard,200,8
2816,4384,Myrtle Powers,214,2
2817,8511,Margaret Miller,259,1
2818,4367,Matthew Chen,228,2
2819,1112,William Hart,296,6
2820,7744,Robin Smith,175,10
2821,2177,Adriane Jones,283,4
2822,4951,Elbert Mitchell,238,4
2823,1015,Michael Holmes,144,7
2824,4992,Sandra Samaniego,170,5
2825,4114,Marilyn Aubrey,102,5
2826,463,Quinton Mavins,104,4
2827,2758,Margaret Giammarino,200,5
2828,4834,Lynnette Reed,299,8
2829,7648,Donya Middleton,236,8
2830,8786,Jeffrey Pollock,230,6
2831,2763,Vickie Boone,289,8
2832,1931,Mike Krigger,179,1
2833,2188,Barbara Sahara,236,8
2834,3573,Robert Perez,108,4
2835,8732,Sharon Studdard,131,10
2836,8349,Jacob Goodwin,149,5
2837,239,Sharon Bernal,180,2
2838,5884,Willie Rouse,256,1
2839,8464,Scott Vanwinkle,105,3
2840,6260,Jackie Sawyer,300,1
2841,3021,Rodney Dugan,261,4
2842,9085,Dawn Hannah,218,4
2843,1720,Dolores Helen,203,7
2844,5554,Anitra Dowell,270,5
2845,2014,Alan Hansen,108,10
2846,7300,John Roberts,298,4
2847,9532,Tim Werner,211,9
2848,1911,Robbie Jones,124,5
2849,8579,Adam Dickens,150,3
2850,9550,Beatrice Coleman,105,1
2851,811,James Quiroga,227,4
2852,7205,Victor Hebert,238,5
2853,10086,Brian Fillmore,246,9
2854,1511,Nancy Leingang,189,9
2855,7813,Grady Pitchford,258,1
2856,7794,Joseph Larrison,292,10
2857,564,Harold Rakes,163,3
2858,6563,Alberta Zavala,106,5
2859,5638,Christopher Cunningham,297,2
2860,5095,Pamela Conyers,197,4
2861,1794,Lloyd Frantz,216,1
2862,4195,Lawrence Walsh,184,4
2863,6896,Dorene Stever,210,10
2864,9996,Larry Hanks,104,7
2865,2546,Timothy Beltran,299,3
2866,8007,Kevin Sarver,185,8
2867,4887,Peter Curry,268,5
2868,7335,Pauline Marshall,221,9
2869,1900,Margaret Underwood,176,2
2870,3622,Jose Davis,194,4
2871,8625,John Barnes,133,9
2872,7794,Timothy Evans,292,4
2873,8158,Darlene Fish,138,10
2874,8586,Linda Butt,112,9
2875,5074,Peggy Mason,126,7
2876,9546,Chester Bradley,171,2
2877,4843,Edna Edward,150,10
2878,8642,Olive Bullard,227,7
